keyword,context,title,author,topic
marriage,"argument for not deferring the marriage too long, as he implied",Middlemarch,George Eliot,-1
marriage,opportunity. i feel sure that marriage must be the best thing,Middlemarch,George Eliot,-1
marriage,bachelor had been a mistake: marriage would not be an obstruction,Middlemarch,George Eliot,-1
marriage,her. poor dorothea before her marriage had never found much room,Middlemarch,George Eliot,-1
marriage,"our own deeds, such as marriage and parentage. it was true,",Middlemarch,George Eliot,-1
marriage,that he did not find marriage particularly blissful would imply his,Middlemarch,George Eliot,-1
marriage,i will hinder! such a marriage would be fatal to dorothea.,Middlemarch,George Eliot,-1
marriage,i will hinder! such a marriage would be fatal to dorothea.,Middlemarch,George Eliot,-1
marriage,by mr. casaubon on his marriage left strong measures open to,Middlemarch,George Eliot,-1
marriage,captives from the throne of marriage with a husband as crown-prince,Middlemarch,George Eliot,-1
marriage,at the time of his marriage with the knowledge and reliance,Middlemarch,George Eliot,0
marriage,"mr. casaubon’s codicil, barring dorothea’s marriage with will, except under a",Middlemarch,George Eliot,-1
marriage,"mr. casaubon’s codicil, barring dorothea’s marriage with will, except under a",Middlemarch,George Eliot,-1
marriage,"of a young widow’s second marriage as certain and probably near,",Middlemarch,George Eliot,-1
marriage,disappointment in the conditions of marriage with a medical man even,Middlemarch,George Eliot,-1
marriage,it seemed now that her marriage was visibly as well as,Middlemarch,George Eliot,-1
marriage,a house and preparing for marriage finds that his furniture and,Middlemarch,George Eliot,-1
marriage,various indirect ways since his marriage that mr. vincy’s own affairs,Middlemarch,George Eliot,-1
marriage,to each other now that marriage had removed her from collision,Middlemarch,George Eliot,-1
marriage,natural that after a time marriage should have been thought of,Middlemarch,George Eliot,0
marriage,"according to mr. casaubon’s arrangement marriage to him, will ladislaw, would",Middlemarch,George Eliot,-1
marriage,"according to mr. casaubon’s arrangement marriage to him, will ladislaw, would",Middlemarch,George Eliot,0
marriage,"occur to him that lydgate’s marriage was not delightful: he believed,",Middlemarch,George Eliot,-1
marriage,might make it fatal. his marriage would be a mere piece,Middlemarch,George Eliot,11
marriage,the terribly inflexible relation of marriage had lost its charm of,Middlemarch,George Eliot,11
marriage,of the hardships which our marriage has brought on me.” another,Middlemarch,George Eliot,13
marriage,of late”—“the hardships which our marriage has brought on me”—these words,Middlemarch,George Eliot,11
marriage,"a marked coldness about his marriage and other private circumstances, a",Middlemarch,George Eliot,-1
marriage,and thwarted his purposes. his marriage seemed an unmitigated calamity; and,Middlemarch,George Eliot,-1
marriage,together.” —book of tobit: _ marriage prayer_. in middlemarch a wife,Middlemarch,George Eliot,-1
marriage,regarded as a victim to marriage with an interloper. the vincys,Middlemarch,George Eliot,-1
marriage,for rosamond’s discontent in her marriage was due to the conditions,Middlemarch,George Eliot,-1
marriage,"due to the conditions of marriage itself, to its demand for",Middlemarch,George Eliot,-1
marriage,owed their significance to her marriage and its troubles—but no; there,Middlemarch,George Eliot,-1
marriage,"conjecture as to what lydgate’s marriage might be to him, a",Middlemarch,George Eliot,-1
marriage,know what sort of bond marriage is. you will understand everything.”,Middlemarch,George Eliot,13
marriage,of bond marriage is. you will understand everything.”,Middlemarch,George Eliot,11
marriage,"simply as part of her marriage sorrows, and would have thought",Middlemarch,George Eliot,-1
marriage,"memory, and the idea of marriage came to her solely as",Middlemarch,George Eliot,-1
marriage,"lydgate’s lot, and this young marriage union which, like her own,",Middlemarch,George Eliot,9
marriage,which made you unhappy—that his marriage was of course a bond,Middlemarch,George Eliot,11
marriage,"seize her language brokenly—“i mean, marriage drinks up all our power",Middlemarch,George Eliot,11
marriage,murders our marriage—and then the marriage stays with us like a,Middlemarch,George Eliot,11
marriage,of his feeling about dorothea’s marriage to ladislaw was due partly,Middlemarch,George Eliot,23
marriage,he was convinced that the marriage was a fatal one for,Middlemarch,George Eliot,23
marriage,"her uncle’s suggestion of the marriage ceremony, and she said, though",Middlemarch,George Eliot,-1
marriage,would not rather defer our marriage for some years? that would,Middlemarch,George Eliot,-1
marriage,steady. some years after his marriage he told mary that his,Middlemarch,George Eliot,-1
marriage,ceased to regard dorothea’s second marriage as a mistake; and indeed,Middlemarch,George Eliot,-1
marriage,"rather submit, to the approaching marriage as though nothing mattered any",Bayou Folk,Kate Chopin,-1
marriage,"a post-chaise, shortly after the marriage ceremony; i watched the chaise",Jane Eyre,Charlotte Brontë,-1
marriage,"to go through a private marriage ceremony, besides that performed at",Jane Eyre,Charlotte Brontë,-1
marriage,and near voice said— “the marriage cannot go on: i declare,Jane Eyre,Charlotte Brontë,-1
marriage,"an insuperable impediment to this marriage exists.” mr. rochester heard, but",Jane Eyre,Charlotte Brontë,-1
marriage,jamaica. the record of the marriage will be found in the,Jane Eyre,Charlotte Brontë,-1
marriage,"calmly pronounced objection to the marriage made; some stern, short questions",Jane Eyre,Charlotte Brontë,-1
marriage,me; she allured me: a marriage was achieved almost before i,Jane Eyre,Charlotte Brontë,-1
marriage,"brother had not made my marriage known to their acquaintance; because,",Jane Eyre,Charlotte Brontë,-1
marriage,"he professed to offer honourable marriage to this young girl, and",Jane Eyre,Charlotte Brontë,-1
marriage,of love would follow upon marriage to render the union right,Jane Eyre,Charlotte Brontë,-1
marriage,no more to you of marriage with me; but i listen,Jane Eyre,Charlotte Brontë,-1
marriage,"wrestlings paralysed. the impossible—_i.e._, my marriage with st. john—was fast becoming",Jane Eyre,Charlotte Brontë,-1
marriage,"wrestlings paralysed. the impossible—_i.e._, my marriage with st. john—was fast becoming",Jane Eyre,Charlotte Brontë,9
marriage,"him for keeping his first marriage secret, and wanting to take",Jane Eyre,Charlotte Brontë,-1
husband,it up eagerly: “and a husband is the man who belongs,Herland,Charlotte Perkins Gilman,-1
husband,"was this figure that her husband saw when, having reached the",The Voyage Out,Virginia Woolf,-1
husband,"rather walk,” she said, her husband having hailed a cab already",The Voyage Out,Virginia Woolf,-1
husband,"would not blaze. moreover, her husband walking with a quick rhythmic",The Voyage Out,Virginia Woolf,4
husband,how gloomy it is!” her husband groaned. “poor creatures!” what with,The Voyage Out,Virginia Woolf,4
husband,blocked by waggons. while her husband read the placards pasted on,The Voyage Out,Virginia Woolf,4
husband,"pepper,” rachel bade the servant. husband and wife then sat down",The Voyage Out,Virginia Woolf,-1
husband,"stories were good,” said her husband peevishly. “still a severe judge,",The Voyage Out,Virginia Woolf,-1
husband,"gone?” was unfortunate, for her husband answered with a droop of",The Voyage Out,Virginia Woolf,-1
husband,"gone?” was unfortunate, for her husband answered with a droop of",The Voyage Out,Virginia Woolf,-1
husband,course i know it’s my husband you want; not _me_.” but,The Voyage Out,Virginia Woolf,-1
husband,"an imperceptible signal passed between husband and wife, meaning that they",The Voyage Out,Virginia Woolf,-1
husband,some do!” cried clarissa. “my husband had to pass an irate,The Voyage Out,Virginia Woolf,-1
husband,"said ridley. “i’m afraid your husband won’t approve of me,” said",The Voyage Out,Virginia Woolf,-1
husband,"mrs. dalloway, who, while her husband spoke, had been thinking.",The Voyage Out,Virginia Woolf,-1
husband,"mrs. dalloway, who, while her husband spoke, had been thinking. “when",The Voyage Out,Virginia Woolf,-1
husband,"what it is.” “take my husband now, does he look like",The Voyage Out,Virginia Woolf,-1
husband,"what it is.” “take my husband now, does he look like",The Voyage Out,Virginia Woolf,-1
husband,me if i thought her husband looked like a gentleman!” “it,The Voyage Out,Virginia Woolf,-1
husband,"shuddered, and thought of her husband and the others as companions",The Voyage Out,Virginia Woolf,-1
husband,know you!” “you have children—your husband was in parliament?” “you’ve never,The Voyage Out,Virginia Woolf,-1
husband,children—your husband was in parliament?” “you’ve never,The Voyage Out,Virginia Woolf,-1
husband,"attempt to sit up; her husband stood on his feet, contemplated",The Voyage Out,Virginia Woolf,-1
husband,in a brisk argument between husband and wife as to whether,The Voyage Out,Virginia Woolf,29
husband,"peevish but solicitous voice. her husband was brushing his teeth, and",The Voyage Out,Virginia Woolf,-1
husband,us. i was telling my husband how much you reminded me,The Voyage Out,Virginia Woolf,22
husband,"and invited mrs. elliot, whose husband was still out, to join",The Voyage Out,Virginia Woolf,-1
husband,complaining of her lot; her husband a mere pea in a,The Voyage Out,Virginia Woolf,-1
husband,i have two children. my husband is a scholar. and now—it’s,The Voyage Out,Virginia Woolf,29
husband,” while she read her husband kept nodding his head very,The Voyage Out,Virginia Woolf,-1
husband,and gave it to her husband without looking at him or,The Voyage Out,Virginia Woolf,22
husband,"brushing her hair, while her husband was in the dressing-room which",The Voyage Out,Virginia Woolf,-1
husband,"pride and melancholy, when her husband appeared in the doorway in",The Voyage Out,Virginia Woolf,-1
husband,"pride and melancholy, when her husband appeared in the doorway in",The Voyage Out,Virginia Woolf,-1
husband,"line of parting ran, and husband and wife then proceeded to",The Voyage Out,Virginia Woolf,-1
husband,allow herself inferior to her husband in powers of observation. she,The Voyage Out,Virginia Woolf,-1
husband,"agree,” helen laughed. “but my husband spends his life in digging",The Voyage Out,Virginia Woolf,-1
husband,"unsympathetic. “i always contradict my husband when he says that,” said",The Voyage Out,Virginia Woolf,-1
husband,"still,” mrs. flushing remarked. “my husband rides about and finds ’em;",The Voyage Out,Virginia Woolf,7
husband,"still,” mrs. flushing remarked. “my husband rides about and finds ’em;",The Voyage Out,Virginia Woolf,-1
